game_id,date,team,player,pts,reb,ast,pm3
0022301057,2024-03-27,HOU,Jae'Sean Tate,0,1,0,0
0022301054,2024-03-27,CHI,Onuralp Bitim,3,0,1,1
0022301054,2024-03-27,IND,Doug McDermott,3,0,1,1
0022301053,2024-03-27,TOR,Bruce Brown,3,0,1,1
0022301052,2024-03-27,LAC,Mason Plumlee,1,3,0,0
0022301054,2024-03-27,IND,Kendall Brown,3,1,0,0
0022301049,2024-03-27,GSW,Draymond Green,0,3,1,0
0022301049,2024-03-27,GSW,Gui Santos,3,0,0,1
0022301053,2024-03-27,NYK,Jericho Sims,0,1,0,0
0022301053,2024-03-27,NYK,Mamadi Diakite,0,1,0,0
0022301053,2024-03-27,NYK,DaQuan Jeffries,0,0,3,0
0022301051,2024-03-27,POR,Justin Minaya,2,1,0,0
0022301050,2024-03-27,WAS,Richaun Holmes,0,3,0,0
0022301054,2024-03-27,IND,James Johnson,2,0,1,0
0022301057,2024-03-27,OKC,Mike Muscala,2,1,0,0
0022301054,2024-03-27,IND,Jarace Walker,0,1,2,0
0022301056,2024-03-27,MIN,Josh Minott,0,0,0,0
0022301058,2024-03-27,UTA,Talen Horton-Tucker,0,0,2,0
0022301059,2024-03-27,DEN,Justin Holiday,0,0,0,0
0022301055,2024-03-27,LAL,Harry Giles III,0,0,0,0
0022301058,2024-03-27,SAS,Dominick Barlow,0,2,0,0
0022301055,2024-03-27,LAL,Max Christie,2,0,0,0
0022301050,2024-03-27,BKN,Jalen Wilson,2,0,0,0
0022301056,2024-03-27,MIN,Luka Garza,2,0,0,0
0022301058,2024-03-27,UTA,Omer Yurtseven,2,0,0,0
0022301059,2024-03-27,DEN,Julian Strawther,2,0,0,0
0022301053,2024-03-27,TOR,Ochai Agbaji,0,1,1,0
0022301050,2024-03-27,BKN,Jacob Gilyard,0,0,1,0
0022301054,2024-03-27,CHI,Terry Taylor,0,0,1,0
0022301048,2024-03-27,CLE,Craig Porter Jr.,0,0,1,0
0022301056,2024-03-27,DET,Buddy Boeheim,0,1,0,0
0022301056,2024-03-27,DET,Jared Rhoden,0,1,0,0
0022301052,2024-03-27,PHI,Cameron Payne,0,1,0,0
0022301058,2024-03-27,UTA,Micah Potter,0,1,0,0
0022301056,2024-03-27,MIN,T.J. Warren,0,1,0,0
0022301051,2024-03-27,POR,Ibou Badji,0,0,0,0
0022301054,2024-03-27,CHI,Jevon Carter,0,0,0,0
0022301048,2024-03-27,CHA,JT Thor,0,0,0,0
0022301056,2024-03-27,MIN,Wendell Moore Jr.,0,0,0,0
0022301056,2024-03-27,MIN,Leonard Miller,0,0,0,0
0022301055,2024-03-27,LAL,Skylar Mays,0,0,0,0
0022301055,2024-03-27,LAL,Maxwell Lewis,0,0,0,0
0022301055,2024-03-27,LAL,Colin Castleton,0,0,0,0
0022301052,2024-03-27,LAC,P.J. Tucker,0,0,0,0
0022301050,2024-03-27,WAS,Patrick Baldwin Jr.,0,0,0,0
0022301054,2024-03-27,IND,Ben Sheppard,0,0,0,0
0022301055,2024-03-27,LAL,Cam Reddish,0,0,0,0
0022301045,2024-03-26,LAL,Anthony Davis,34,23,2,3
0022301045,2024-03-26,MIL,Giannis Antetokounmpo,29,21,11,0
0022301045,2024-03-26,LAL,Austin Reaves,29,14,10,4
0022301045,2024-03-26,LAL,D'Angelo Russell,29,7,12,5
0022301047,2024-03-26,DAL,Luka Dončić,28,11,6,4
0022301046,2024-03-26,NOP,Zion Williamson,29,5,10,0
0022301045,2024-03-26,MIL,Damian Lillard,27,5,8,3
0022301044,2024-03-26,MIA,Bam Adebayo,24,9,5,1
0022301047,2024-03-26,DAL,Kyrie Irving,24,3,8,4
0022301044,2024-03-26,GSW,Klay Thompson,28,5,2,6
0022301046,2024-03-26,OKC,Josh Giddey,25,9,4,5
0022301046,2024-03-26,OKC,Shai Gilgeous-Alexander,24,5,8,1
0022301047,2024-03-26,DAL,Tim Hardaway Jr.,22,3,6,4
0022301046,2024-03-26,NOP,CJ McCollum,23,6,5,4
0022301046,2024-03-26,OKC,Jalen Williams,26,2,5,3
0022301045,2024-03-26,MIL,Bobby Portis,18,13,0,2
0022301047,2024-03-26,SAC,Domantas Sabonis,12,11,9,0
0022301046,2024-03-26,OKC,Chet Holmgren,16,9,4,1
0022301045,2024-03-26,MIL,Malik Beasley,21,3,1,5
0022301047,2024-03-26,DAL,P.J. Washington,14,13,2,4
0022301045,2024-03-26,LAL,Rui Hachimura,16,14,1,0
0022301044,2024-03-26,GSW,Jonathan Kuminga,18,7,3,0
0022301044,2024-03-26,GSW,Andrew Wiggins,17,7,1,1
0022301044,2024-03-26,MIA,Haywood Highsmith,15,6,2,3
0022301046,2024-03-26,NOP,Trey Murphy III,16,6,2,4
0022301047,2024-03-26,SAC,De'Aaron Fox,18,5,3,2
0022301045,2024-03-26,MIL,Khris Middleton,12,6,7,2
0022301046,2024-03-26,NOP,Herbert Jones,16,2,4,2
0022301044,2024-03-26,GSW,Stephen Curry,17,2,6,3
0022301044,2024-03-26,GSW,Draymond Green,4,9,8,0
0022301047,2024-03-26,SAC,Keegan Murray,17,3,1,2
0022301044,2024-03-26,MIA,Terry Rozier,15,4,2,1
0022301044,2024-03-26,MIA,Nikola Jović,11,6,4,2
0022301044,2024-03-26,MIA,Caleb Martin,10,5,6,0
0022301047,2024-03-26,SAC,Malik Monk,10,4,3,0
0022301047,2024-03-26,DAL,Derrick Jones Jr.,8,3,3,2
0022301047,2024-03-26,DAL,Daniel Gafford,10,4,3,0
0022301045,2024-03-26,MIL,Brook Lopez,9,6,1,1
0022301047,2024-03-26,DAL,Dereck Lively II,4,7,1,0
0022301047,2024-03-26,SAC,Harrison Barnes,7,5,3,1
0022301046,2024-03-26,NOP,Jose Alvarado,8,3,3,2
0022301047,2024-03-26,SAC,Keon Ellis,10,4,2,1
0022301045,2024-03-26,MIL,Pat Connaughton,3,3,9,1
0022301045,2024-03-26,LAL,Spencer Dinwiddie,7,2,4,1
0022301047,2024-03-26,DAL,Danté Exum,6,2,4,2
0022301046,2024-03-26,OKC,Luguentz Dort,6,6,1,1
0022301044,2024-03-26,MIA,Jaime Jaquez Jr.,12,2,1,1
0022301046,2024-03-26,OKC,Isaiah Joe,6,3,2,2
0022301046,2024-03-26,NOP,Naji Marshall,7,4,1,1
0022301045,2024-03-26,LAL,Taurean Prince,9,4,1,1
0022301044,2024-03-26,GSW,Kevon Looney,7,6,1,0
0022301044,2024-03-26,GSW,Brandin Podziemski,6,5,1,0
0022301044,2024-03-26,GSW,Chris Paul,0,2,7,0
0022301046,2024-03-26,OKC,Kenrich Williams,6,3,2,0
0022301046,2024-03-26,NOP,Jonas Valančiūnas,6,6,1,0
0022301046,2024-03-26,OKC,Jaylin Williams,3,7,2,1
0022301047,2024-03-26,SAC,Mason Jones,6,1,1,2
0022301044,2024-03-26,GSW,Moses Moody,9,0,1,2
0022301047,2024-03-26,SAC,Alex Len,5,3,1,0
0022301045,2024-03-26,MIL,Jae Crowder,5,2,0,1
0022301047,2024-03-26,SAC,Davion Mitchell,6,0,2,2
0022301047,2024-03-26,SAC,Chris Duarte,3,1,0,1
0022301046,2024-03-26,OKC,Cason Wallace,7,1,0,1
0022301046,2024-03-26,NOP,Larry Nance Jr.,4,2,0,0
0022301047,2024-03-26,DAL,Jaden Hardy,7,0,0,1
0022301047,2024-03-26,DAL,A.J. Lawson,6,1,0,0
0022301044,2024-03-26,MIA,Delon Wright,0,3,3,0
0022301044,2024-03-26,GSW,Gary Payton II,2,0,0,0
0022301047,2024-03-26,SAC,Colby Jones,2,2,2,0
0022301047,2024-03-26,DAL,Markieff Morris,3,1,1,1
0022301044,2024-03-26,GSW,Gui Santos,5,0,0,1
0022301045,2024-03-26,LAL,Jaxson Hayes,2,4,0,0
0022301045,2024-03-26,MIL,AJ Green,0,2,0,0
0022301046,2024-03-26,NOP,Jordan Hawkins,3,0,0,1
0022301045,2024-03-26,LAL,Max Christie,2,1,0,0
0022301044,2024-03-26,MIA,Alondes Williams,3,0,0,0
0022301046,2024-03-26,NOP,Jeremiah Robinson-Earl,0,3,0,0
0022301044,2024-03-26,MIA,Thomas Bryant,0,3,0,0
0022301044,2024-03-26,MIA,Patty Mills,2,0,1,0
0022301047,2024-03-26,SAC,JaVale McGee,0,2,0,0
0022301047,2024-03-26,DAL,Maxi Kleber,0,0,0,0
0022301044,2024-03-26,GSW,Lester Quinones,0,0,1,0
0022301047,2024-03-26,DAL,Dwight Powell,0,1,0,0
0022301047,2024-03-26,SAC,Kessler Edwards,0,1,0,0
0022301044,2024-03-26,MIA,Orlando Robinson,0,1,0,0
0022301044,2024-03-26,GSW,Jerome Robinson,0,0,0,0
0022301047,2024-03-26,SAC,Jalen Slawson,0,0,0,0
0022301045,2024-03-26,LAL,Cam Reddish,0,0,0,0
0022301044,2024-03-26,MIA,Jamal Cain,0,0,0,0
0022301046,2024-03-26,OKC,Gordon Hayward,0,0,0,0
0022301044,2024-03-26,MIA,Cole Swider,0,0,0,0
0022301035,2024-03-25,NYK,Donte DiVincenzo,40,5,2,11
0022301041,2024-03-25,DAL,Luka Dončić,29,12,13,2
0022301034,2024-03-25,BOS,Jayson Tatum,37,8,5,2
0022301040,2024-03-25,DEN,Nikola Jokić,29,11,8,1
0022301039,2024-03-25,PHX,Devin Booker,36,6,4,3
0022301041,2024-03-25,UTA,Lauri Markkanen,34,7,2,6
0022301038,2024-03-25,POR,Dalano Banton,28,11,5,2
0022301039,2024-03-25,SAS,Jeremy Sochan,26,18,1,1
0022301039,2024-03-25,PHX,Kevin Durant,29,8,6,4
0022301037,2024-03-25,CHI,DeMar DeRozan,27,2,6,1
0022301038,2024-03-25,HOU,Jalen Green,27,6,3,4
0022301034,2024-03-25,ATL,Dejounte Murray,19,5,15,2
0022301039,2024-03-25,SAS,Devin Vassell,26,4,7,2
0022301042,2024-03-25,SAC,De'Aaron Fox,23,8,5,2
0022301041,2024-03-25,DAL,Daniel Gafford,13,11,5,0
0022301037,2024-03-25,WAS,Corey Kispert,19,12,3,3
0022301043,2024-03-25,IND,Tyrese Haliburton,21,1,9,6
0022301041,2024-03-25,UTA,John Collins,21,11,2,2
0022301035,2024-03-25,NYK,Jalen Brunson,28,2,6,3
0022301041,2024-03-25,DAL,Kyrie Irving,27,3,5,4
0022301042,2024-03-25,PHI,Tyrese Maxey,29,3,2,5
0022301035,2024-03-25,NYK,Josh Hart,11,14,10,1
0022301043,2024-03-25,LAC,Paul George,26,1,3,2
0022301043,2024-03-25,LAC,Kawhi Leonard,26,4,3,1
0022301043,2024-03-25,IND,Pascal Siakam,31,4,2,1
0022301033,2024-03-25,CHA,Brandon Miller,24,8,3,3
0022301034,2024-03-25,ATL,De'Andre Hunter,24,7,3,4
0022301042,2024-03-25,SAC,Keegan Murray,23,3,4,3
0022301043,2024-03-25,IND,Myles Turner,24,7,0,4
0022301042,2024-03-25,SAC,Domantas Sabonis,11,13,10,0
0022301033,2024-03-25,CLE,Jarrett Allen,17,13,4,0
0022301037,2024-03-25,WAS,Richaun Holmes,14,15,2,0
0022301037,2024-03-25,CHI,Coby White,22,4,5,2
0022301034,2024-03-25,BOS,Jaylen Brown,24,4,1,2
0022301034,2024-03-25,ATL,Bogdan Bogdanović,22,4,3,4
0022301037,2024-03-25,WAS,Jordan Poole,23,3,5,4
0022301033,2024-03-25,CLE,Evan Mobley,17,7,8,0
0022301037,2024-03-25,CHI,Nikola Vučević,9,16,3,0
0022301035,2024-03-25,DET,Marcus Sasser,24,1,6,1
0022301034,2024-03-25,ATL,Clint Capela,14,12,3,0
0022301033,2024-03-25,CLE,Darius Garland,15,4,10,2
0022301037,2024-03-25,WAS,Jared Butler,8,4,13,0
0022301040,2024-03-25,MEM,Jaren Jackson Jr.,11,4,5,1
0022301038,2024-03-25,HOU,Jock Landale,17,9,2,2
0022301036,2024-03-25,BKN,Dennis Schröder,19,5,7,1
0022301037,2024-03-25,CHI,Alex Caruso,12,6,5,2
0022301034,2024-03-25,BOS,Kristaps Porziņģis,17,5,2,1
0022301041,2024-03-25,UTA,Collin Sexton,20,2,6,3
0022301035,2024-03-25,NYK,Precious Achiuwa,9,16,1,0
0022301038,2024-03-25,HOU,Fred VanVleet,15,3,4,2
0022301034,2024-03-25,ATL,Vít Krejčí,16,6,2,4
0022301035,2024-03-25,NYK,Isaiah Hartenstein,6,10,5,0
0022301040,2024-03-25,DEN,Peyton Watson,10,9,2,0
0022301036,2024-03-25,BKN,Nic Claxton,9,16,2,0
0022301035,2024-03-25,DET,Malachi Flynn,14,4,3,2
0022301035,2024-03-25,DET,James Wiseman,14,11,1,0
0022301040,2024-03-25,MEM,Santi Aldama,5,9,3,1
0022301033,2024-03-25,CLE,Caris LeVert,7,7,7,1
0022301041,2024-03-25,DAL,Tim Hardaway Jr.,13,2,4,3
0022301040,2024-03-25,DEN,Reggie Jackson,15,1,8,2
0022301039,2024-03-25,SAS,Zach Collins,18,5,3,0
0022301036,2024-03-25,BKN,Trendon Watford,19,7,0,2
0022301037,2024-03-25,CHI,Andre Drummond,10,12,1,0
0022301038,2024-03-25,HOU,Amen Thompson,12,9,2,0
0022301036,2024-03-25,TOR,Kelly Olynyk,10,4,9,0
0022301034,2024-03-25,BOS,Payton Pritchard,15,5,6,1
0022301043,2024-03-25,LAC,Norman Powell,22,3,0,2
0022301033,2024-03-25,CLE,Georges Niang,17,3,2,5
0022301033,2024-03-25,CHA,Aleksej Pokusevski,11,5,3,1
0022301040,2024-03-25,MEM,Lamar Stevens,19,3,2,0
0022301039,2024-03-25,SAS,Keldon Johnson,14,3,5,2
0022301038,2024-03-25,POR,Toumani Camara,12,5,0,1
0022301033,2024-03-25,CHA,Tre Mann,12,7,5,2
0022301040,2024-03-25,MEM,Scotty Pippen Jr.,17,2,4,3
0022301039,2024-03-25,PHX,Jusuf Nurkić,6,9,4,0
0022301039,2024-03-25,PHX,Bradley Beal,9,5,6,1
0022301043,2024-03-25,LAC,Russell Westbrook,14,4,7,0
0022301035,2024-03-25,NYK,Miles McBride,13,5,4,1
0022301041,2024-03-25,DAL,P.J. Washington,16,4,1,2
0022301040,2024-03-25,DEN,Christian Braun,17,5,2,1
0022301033,2024-03-25,CLE,Isaac Okoro,14,5,3,3
0022301040,2024-03-25,MEM,Desmond Bane,15,3,3,2
0022301036,2024-03-25,BKN,Dorian Finney-Smith,11,5,3,1
0022301043,2024-03-25,IND,T.J. McConnell,15,2,6,1
0022301033,2024-03-25,CHA,Miles Bridges,13,6,2,1
0022301040,2024-03-25,MEM,GG Jackson,15,3,2,2
0022301036,2024-03-25,TOR,Gary Trent Jr.,18,2,2,2
0022301043,2024-03-25,LAC,James Harden,11,3,7,0
0022301043,2024-03-25,IND,Jarace Walker,8,4,7,2
0022301034,2024-03-25,BOS,Al Horford,7,9,2,1
0022301036,2024-03-25,TOR,Javon Freeman-Liberty,15,4,2,0
0022301035,2024-03-25,DET,Jaden Ivey,9,4,3,1
0022301040,2024-03-25,DEN,Justin Holiday,11,3,2,3
0022301039,2024-03-25,PHX,Royce O'Neale,12,5,2,2
0022301042,2024-03-25,SAC,Davion Mitchell,18,2,0,3
0022301038,2024-03-25,POR,Scoot Henderson,15,3,4,1
0022301036,2024-03-25,BKN,Mikal Bridges,13,3,4,3
0022301043,2024-03-25,LAC,Ivica Zubac,9,11,2,0
0022301033,2024-03-25,CHA,Grant Williams,12,2,1,1
0022301036,2024-03-25,TOR,Ochai Agbaji,11,5,1,1
0022301042,2024-03-25,PHI,Paul Reed,8,8,2,0
0022301035,2024-03-25,DET,Evan Fournier,15,2,2,1
0022301040,2024-03-25,DEN,Michael Porter Jr.,11,4,2,3
0022301033,2024-03-25,CLE,Sam Merrill,12,4,2,4
0022301041,2024-03-25,UTA,Keyonte George,6,5,6,0
0022301034,2024-03-25,BOS,Sam Hauser,6,5,0,2
0022301042,2024-03-25,SAC,Malik Monk,11,4,4,0
0022301038,2024-03-25,HOU,Aaron Holiday,11,3,4,1
0022301042,2024-03-25,PHI,D.J. Wilson,10,2,2,2
0022301036,2024-03-25,BKN,Jalen Wilson,12,5,2,1
0022301042,2024-03-25,PHI,Tobias Harris,12,8,0,0
0022301043,2024-03-25,IND,Jalen Smith,9,5,1,0
0022301033,2024-03-25,CHA,Nick Richards,11,3,1,0
0022301034,2024-03-25,ATL,Bruno Fernando,13,3,3,0
0022301042,2024-03-25,PHI,Cameron Payne,8,3,6,2
0022301037,2024-03-25,CHI,Ayo Dosunmu,12,2,3,2
0022301040,2024-03-25,DEN,Julian Strawther,14,2,1,2
0022301035,2024-03-25,DET,Chimezie Metu,6,2,4,0
0022301041,2024-03-25,UTA,Taylor Hendricks,8,6,1,1
0022301040,2024-03-25,MEM,Trey Jemison III,8,5,1,0
0022301036,2024-03-25,BKN,Noah Clowney,7,6,0,1
0022301037,2024-03-25,WAS,Justin Champagnie,8,3,3,2
0022301037,2024-03-25,WAS,Marvin Bagley III,16,2,0,0
0022301038,2024-03-25,POR,Kris Murray,4,6,1,0
0022301040,2024-03-25,DEN,Collin Gillespie,4,4,7,0
0022301041,2024-03-25,DAL,Dereck Lively II,6,9,0,0
0022301033,2024-03-25,CLE,Craig Porter Jr.,9,1,4,1
0022301043,2024-03-25,IND,Ben Sheppard,7,5,0,1
0022301038,2024-03-25,POR,Rayan Rupert,9,4,1,3
0022301037,2024-03-25,WAS,Patrick Baldwin Jr.,2,6,2,0
0022301042,2024-03-25,SAC,Alex Len,7,5,0,0
0022301038,2024-03-25,HOU,Jae'Sean Tate,8,4,2,0
0022301041,2024-03-25,UTA,Jordan Clarkson,4,4,8,0
0022301040,2024-03-25,DEN,Kentavious Caldwell-Pope,9,2,2,1
0022301036,2024-03-25,TOR,Bruce Brown,10,2,1,1
0022301035,2024-03-25,NYK,Bojan Bogdanovic,13,0,1,2
0022301036,2024-03-25,TOR,Jordan Nwora,5,4,2,0
0022301042,2024-03-25,PHI,Buddy Hield,7,5,3,0
0022301041,2024-03-25,UTA,Walker Kessler,9,4,0,0
0022301043,2024-03-25,IND,Obi Toppin,7,4,1,1
0022301036,2024-03-25,TOR,Gradey Dick,8,3,2,0
0022301038,2024-03-25,POR,Ashton Hagans,8,4,3,0
0022301037,2024-03-25,WAS,Johnny Davis,8,2,3,2
0022301038,2024-03-25,HOU,Jeff Green,6,4,1,2
0022301037,2024-03-25,CHI,Torrey Craig,5,2,2,1
0022301038,2024-03-25,POR,Duop Reath,8,4,0,0
0022301043,2024-03-25,IND,Andrew Nembhard,9,0,2,1
0022301038,2024-03-25,HOU,Dillon Brooks,11,2,1,0
0022301036,2024-03-25,TOR,Kobi Simmons,7,2,0,1
0022301042,2024-03-25,PHI,Ricky Council IV,10,2,1,1
0022301040,2024-03-25,MEM,Maozinha Pereira,5,5,0,1
0022301039,2024-03-25,SAS,Blake Wesley,5,2,3,1
0022301040,2024-03-25,MEM,DeJon Jarreau,5,4,3,1
0022301035,2024-03-25,DET,Buddy Boeheim,6,3,0,2
0022301039,2024-03-25,SAS,Cedi Osman,7,2,0,2
0022301036,2024-03-25,BKN,Day'Ron Sharpe,6,3,1,0
0022301039,2024-03-25,PHX,Grayson Allen,6,4,2,0
0022301039,2024-03-25,PHX,Drew Eubanks,2,6,4,0
0022301038,2024-03-25,POR,Jabari Walker,7,5,0,0
0022301042,2024-03-25,PHI,KJ Martin,4,5,1,0
0022301035,2024-03-25,DET,Troy Brown Jr.,5,6,0,1
0022301034,2024-03-25,ATL,Wesley Matthews,6,4,0,2
0022301040,2024-03-25,DEN,DeAndre Jordan,0,6,1,0
0022301036,2024-03-25,TOR,Garrett Temple,2,3,4,0
0022301039,2024-03-25,SAS,Tre Jones,2,3,4,0
0022301043,2024-03-25,LAC,Amir Coffey,2,5,2,0
0022301042,2024-03-25,PHI,Mo Bamba,5,6,0,0
0022301038,2024-03-25,HOU,Reggie Bullock Jr.,3,5,0,1
0022301042,2024-03-25,SAC,Keon Ellis,5,2,1,1
0022301034,2024-03-25,BOS,Svi Mykhailiuk,6,0,3,2
0022301042,2024-03-25,SAC,Harrison Barnes,6,3,1,1
0022301037,2024-03-25,CHI,Jevon Carter,8,0,1,2
0022301037,2024-03-25,WAS,Tristan Vukcevic,6,3,0,2
0022301043,2024-03-25,LAC,Terance Mann,6,3,0,1
0022301040,2024-03-25,MEM,Jake LaRavia,3,2,2,0
0022301041,2024-03-25,DAL,Derrick Jones Jr.,6,1,0,0
0022301037,2024-03-25,WAS,Jules Bernard,3,2,1,1
0022301035,2024-03-25,DET,Jared Rhoden,3,2,3,1
0022301042,2024-03-25,PHI,Kyle Lowry,3,2,1,1
0022301034,2024-03-25,ATL,Garrison Mathews,6,1,0,2
0022301041,2024-03-25,DAL,Danté Exum,3,1,3,1
0022301033,2024-03-25,CHA,Vasilije Micic,2,2,4,0
0022301039,2024-03-25,SAS,Julian Champagnie,6,0,0,0
0022301041,2024-03-25,UTA,Brice Sensabaugh,3,3,1,1
0022301041,2024-03-25,DAL,Maxi Kleber,2,3,0,0
0022301040,2024-03-25,DEN,Braxton Key,3,2,1,1
0022301040,2024-03-25,DEN,Hunter Tyson,5,0,1,1
0022301042,2024-03-25,SAC,Chris Duarte,4,0,0,0
0022301035,2024-03-25,DET,Tosan Evbuomwan,3,2,0,1
0022301035,2024-03-25,NYK,DaQuan Jeffries,3,0,0,1
0022301041,2024-03-25,UTA,Johnny Juzang,0,3,2,0
0022301034,2024-03-25,BOS,Jaden Springer,2,1,0,0
0022301034,2024-03-25,ATL,Trent Forrest,0,2,1,0
0022301033,2024-03-25,CLE,Damian Jones,4,1,0,0
0022301033,2024-03-25,CHA,Davis Bertans,3,0,1,1
0022301039,2024-03-25,PHX,Bol Bol,0,2,0,0
0022301043,2024-03-25,LAC,P.J. Tucker,0,2,0,0
0022301034,2024-03-25,BOS,Luke Kornet,4,0,0,0
0022301039,2024-03-25,PHX,Eric Gordon,2,2,0,0
0022301033,2024-03-25,CLE,Marcus Morris Sr.,3,0,0,1
0022301036,2024-03-25,BKN,Jacob Gilyard,0,0,1,0
0022301034,2024-03-25,BOS,Oshae Brissett,0,1,2,0
0022301036,2024-03-25,TOR,Mouhamadou Gueye,2,1,0,0
0022301042,2024-03-25,PHI,Nicolas Batum,0,3,0,0
0022301043,2024-03-25,IND,Isaiah Jackson,2,1,0,0
0022301039,2024-03-25,SAS,Dominick Barlow,0,3,0,0
0022301043,2024-03-25,LAC,Xavier Moon,0,0,2,0
0022301041,2024-03-25,UTA,Kira Lewis Jr.,0,0,0,0
0022301040,2024-03-25,DEN,Jay Huff,0,0,0,0
0022301042,2024-03-25,SAC,JaVale McGee,0,0,0,0
0022301033,2024-03-25,CHA,JT Thor,0,0,2,0
0022301037,2024-03-25,CHI,Dalen Terry,0,1,1,0
0022301040,2024-03-25,DEN,Jalen Pickett,0,1,1,0
0022301033,2024-03-25,CHA,Bryce McGowens,2,0,0,0
0022301033,2024-03-25,CHA,Nick Smith Jr.,2,0,0,0
0022301038,2024-03-25,POR,Moses Brown,1,1,0,0
0022301033,2024-03-25,CLE,Tristan Thompson,0,1,1,0
0022301035,2024-03-25,NYK,Shake Milton,0,0,1,0
0022301033,2024-03-25,CLE,Pete Nance,0,1,0,0
0022301041,2024-03-25,DAL,Jaden Hardy,0,1,0,0
0022301041,2024-03-25,UTA,Omer Yurtseven,0,1,0,0
0022301038,2024-03-25,POR,Justin Minaya,0,1,0,0
0022301043,2024-03-25,IND,Doug McDermott,0,1,0,0
0022301035,2024-03-25,NYK,Jericho Sims,1,0,0,0
0022301037,2024-03-25,CHI,Onuralp Bitim,0,1,0,0
0022301033,2024-03-25,CLE,Emoni Bates,0,0,0,0
0022301043,2024-03-25,LAC,Bones Hyland,0,0,0,0
0022301043,2024-03-25,LAC,Kobe Brown,0,0,0,0
0022301042,2024-03-25,SAC,Jalen Slawson,0,0,0,0
0022301041,2024-03-25,DAL,Dwight Powell,0,0,0,0
0022301041,2024-03-25,DAL,A.J. Lawson,0,0,0,0
0022301041,2024-03-25,UTA,Luka Samanic,0,0,0,0
0022301041,2024-03-25,UTA,Micah Potter,0,0,0,0
0022301037,2024-03-25,WAS,Anthony Gill,0,0,0,0
0022301033,2024-03-25,CHA,Amari Bailey,0,0,0,0
0022301043,2024-03-25,IND,Kendall Brown,0,0,0,0
0022301038,2024-03-25,HOU,Nate Williams,0,0,0,0
0022301034,2024-03-25,ATL,Dylan Windler,0,0,0,0
0022301042,2024-03-25,SAC,Colby Jones,0,0,0,0
0022301036,2024-03-25,BKN,Lonnie Walker IV,0,0,0,0
0022301039,2024-03-25,SAS,Malaki Branham,0,0,0,0
0022301035,2024-03-25,NYK,Mamadi Diakite,0,0,0,0
0022301042,2024-03-25,SAC,Kessler Edwards,0,0,0,0
0022301032,2024-03-24,LAL,Anthony Davis,36,16,3,1
0022301030,2024-03-24,MIL,Giannis Antetokounmpo,30,19,4,0
0022301027,2024-03-24,NOP,Zion Williamson,36,7,6,0
0022301032,2024-03-24,IND,Pascal Siakam,36,12,2,0
0022301032,2024-03-24,LAL,LeBron James,26,5,10,2
0022301029,2024-03-24,MIA,Bam Adebayo,15,16,3,0
0022301031,2024-03-24,MIN,Naz Reid,20,12,0,6
0022301031,2024-03-24,GSW,Stephen Curry,31,4,3,5
0022301032,2024-03-24,LAL,Austin Reaves,25,5,8,2
0022301028,2024-03-24,PHI,Cameron Payne,23,5,3,5
0022301032,2024-03-24,LAL,Spencer Dinwiddie,26,2,5,2
0022301031,2024-03-24,MIN,Anthony Edwards,23,6,8,4
0022301030,2024-03-24,OKC,Josh Giddey,19,9,8,4
0022301027,2024-03-24,NOP,CJ McCollum,23,2,7,5
0022301028,2024-03-24,PHI,Tyrese Maxey,24,1,6,3
0022301028,2024-03-24,PHI,Tobias Harris,24,4,4,2
0022301032,2024-03-24,IND,Myles Turner,20,5,3,4
0022301030,2024-03-24,MIL,Khris Middleton,11,10,10,1
0022301028,2024-03-24,LAC,James Harden,12,4,14,0
0022301032,2024-03-24,IND,Tyrese Haliburton,12,6,10,2
0022301028,2024-03-24,LAC,Ivica Zubac,13,10,2,0
0022301031,2024-03-24,MIN,Rudy Gobert,17,12,2,0
0022301031,2024-03-24,MIN,Mike Conley,14,1,7,3
0022301027,2024-03-24,DET,Chimezie Metu,17,8,3,0
0022301028,2024-03-24,LAC,Kawhi Leonard,20,6,3,1
0022301028,2024-03-24,PHI,Paul Reed,10,8,3,0
0022301029,2024-03-24,MIA,Haywood Highsmith,18,5,2,4
0022301032,2024-03-24,IND,T.J. McConnell,17,3,7,1
0022301027,2024-03-24,DET,Malachi Flynn,17,4,4,3
0022301030,2024-03-24,MIL,Bobby Portis,15,6,2,0
0022301027,2024-03-24,NOP,Naji Marshall,14,8,3,4
0022301027,2024-03-24,NOP,Trey Murphy III,8,8,2,0
0022301030,2024-03-24,OKC,Jalen Williams,18,3,4,1
0022301028,2024-03-24,LAC,Paul George,18,3,1,4
0022301031,2024-03-24,MIN,Kyle Anderson,10,6,5,0
0022301031,2024-03-24,GSW,Draymond Green,12,8,3,2
0022301029,2024-03-24,MIA,Jimmy Butler III,15,3,6,1
0022301032,2024-03-24,IND,Aaron Nesmith,13,3,4,3
0022301027,2024-03-24,DET,Jaden Ivey,16,2,4,3
0022301027,2024-03-24,DET,James Wiseman,15,11,0,0
0022301032,2024-03-24,IND,Andrew Nembhard,15,3,5,1
0022301030,2024-03-24,MIL,Brook Lopez,14,3,2,2
0022301030,2024-03-24,OKC,Shai Gilgeous-Alexander,12,3,2,0
0022301031,2024-03-24,GSW,Andrew Wiggins,15,4,0,2
0022301028,2024-03-24,LAC,Norman Powell,20,1,1,3
0022301029,2024-03-24,MIA,Terry Rozier,14,3,5,0
0022301029,2024-03-24,MIA,Thomas Bryant,14,5,3,0
